_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,copy_the_company_name_from_the_text,enter_date_here_mmddyyyy,enter_time_here_hhmm_pmam,please_select_the_event_type,select_fiscal_year,select_the_fiscal_period_check_as_many_as_it_applies,select_timezone,copy_the_company_name_from_the_text_gold,enter_date_here_mmddyyyy_gold,enter_time_here_hhmm_pmam_gold,event_text,id,please_select_the_event_type_gold,select_fiscal_year_gold,select_the_fiscal_period_check_as_many_as_it_applies_gold,select_timezone_gold,url,url_id
3085621230,8/5/2021 5:19,6143891716,8/5/2021 5:07,FALSE,cf_internal,0.9572,46414510,IN,West Bengal,Kolkata,202.142.65.247,NASDAQ,6/15/2021,,Conference,None,None/Other,None,,,,"June 15 - June 17, 2021	 Nasdaq Virtual Investor Conference",541,,,,,https://investors.tradeweb.com/events-and-presentations,135
3085621230,8/5/2021 5:32,6143900644,8/5/2021 5:10,FALSE,cf_internal,0.9316,46413071,IN,West Bengal,Kolkata,223.223.145.227,NASDAQ,6/15/2021,,Conference,None,None/Other,None,,,,"June 15 - June 17, 2021	 Nasdaq Virtual Investor Conference",541,,,,,https://investors.tradeweb.com/events-and-presentations,135
3085621230,8/5/2021 5:58,6143919324,8/5/2021 5:41,FALSE,cf_internal,0.9354,46414484,IN,West Bengal,Kolkata,14.99.28.194,NASDAQ,6/15/2021,,Conference,None,None/Other,None,,,,"June 15 - June 17, 2021	 Nasdaq Virtual Investor Conference",541,,,,,https://investors.tradeweb.com/events-and-presentations,135
3085621232,8/5/2021 8:33,6144020010,8/5/2021 8:21,FALSE,cf_internal,0.9505,46414490,IN,West Bengal,Howrah,103.75.194.242,STIFEL,6/2/2021,9:00,Conference,2021,None/Other,EDT/EST/ET,,,,"Stifel 2021 Virtual Jaws & Paws Conference June 2, 2021 at 9:00 AM EDT Listen to Webcast",543,,,,,https://ir.covetrus.com/investors/events-and-presentations,137
3085621232,8/5/2021 8:37,6144022139,8/5/2021 8:23,FALSE,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,STIFEL,6/2/2021,9:00,Conference,2021,None/Other,EDT/EST/ET,,,,"Stifel 2021 Virtual Jaws & Paws Conference June 2, 2021 at 9:00 AM EDT Listen to Webcast",543,,,,,https://ir.covetrus.com/investors/events-and-presentations,137
3085621232,8/5/2021 8:47,6144026943,8/5/2021 8:20,FALSE,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,103.217.234.31,STIFEL,6/2/2021,9:00,Conference,2021,None/Other,EDT/EST/ET,,,,"Stifel 2021 Virtual Jaws & Paws Conference June 2, 2021 at 9:00 AM EDT Listen to Webcast",543,,,,,https://ir.covetrus.com/investors/events-and-presentations,137
3085621233,8/5/2021 15:20,6144292894,8/5/2021 15:16,FALSE,cf_internal,0.9541,46414509,IN,West Bengal,Kolkata,103.18.170.49,NONE,5/6/2021,16:30,Earnings_Call,2021,Quarter 1/Q1,EDT/EST/ET,,,,"1Q2021 Earnings Conference Call May 6, 2021 at 4:30 PM EDT Listen to Webcast",544,,,,,https://ir.covetrus.com/investors/events-and-presentations,137
3085621233,8/5/2021 15:45,6144312985,8/5/2021 15:33,FALSE,cf_internal,0.9606,45232889,IN,West Bengal,Kolkata,223.31.230.39,NONE,5/6/2021,16:30,Earnings_Call,2021,Quarter 1/Q1,EDT/EST/ET,,,,"1Q2021 Earnings Conference Call May 6, 2021 at 4:30 PM EDT Listen to Webcast",544,,,,,https://ir.covetrus.com/investors/events-and-presentations,137
3085621233,8/6/2021 8:58,6145259240,8/6/2021 8:42,FALSE,cf_internal,0.9505,46414490,IN,West Bengal,Kolkata,14.99.28.194,NONE,5/6/2021,16:30,Earnings_Call,2021,Quarter 1/Q1,EDT/EST/ET,,,,"1Q2021 Earnings Conference Call May 6, 2021 at 4:30 PM EDT Listen to Webcast",544,,,,,https://ir.covetrus.com/investors/events-and-presentations,137
3085621235,8/6/2021 9:41,6145283992,8/6/2021 9:33,FALSE,cf_internal,0.9572,46414510,IN,West Bengal,Kolkata,223.31.230.39,CREDIT SUISSE,11/11/2020,14:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"Credit Suisse 29th Annual Healthcare Conference November 11, 2020 at 2:00 PM EST Listen to Webcast",546,,,,,https://ir.covetrus.com/investors/events-and-presentations,137
3085621235,8/6/2021 9:47,6145287144,8/6/2021 9:35,FALSE,cf_internal,0.9427,45727626,IN,West Bengal,Kolkata,14.99.28.194,CREDIT SUISSE,11/11/2020,14:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"Credit Suisse 29th Annual Healthcare Conference November 11, 2020 at 2:00 PM EST Listen to Webcast",546,,,,,https://ir.covetrus.com/investors/events-and-presentations,137
3085621235,8/6/2021 9:48,6145288085,8/6/2021 9:34,FALSE,cf_internal,0.9505,46414490,IN,West Bengal,Kolkata,14.99.28.194,CREDIT SUISSE,11/11/2020,14:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"Credit Suisse 29th Annual Healthcare Conference November 11, 2020 at 2:00 PM EST Listen to Webcast",546,,,,,https://ir.covetrus.com/investors/events-and-presentations,137
3085621236,8/6/2021 10:22,6145307381,8/6/2021 10:15,FALSE,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,NONE,11/10/2020,16:30,Earnings_Call,2020,Quarter 3/Q3,EDT/EST/ET,,,,"3Q2020 Earnings Conference Call November 10, 2020 at 4:30 PM EST Listen to Webcast",547,,,,,https://ir.covetrus.com/investors/events-and-presentations,137
3085621237,8/6/2021 10:23,6145308001,8/6/2021 10:14,FALSE,cf_internal,0.9572,46414510,IN,West Bengal,Kolkata,223.31.230.39,THE ALLSTATE CORPORATION,8/5/2021,9:00,Earnings_Call,2021,Quarter 2/Q2,EDT/EST/ET,,,,"Q2 2021 The Allstate Corporation Earnings Conference Call Aug 5, 2021 at 9:00 AM EDT",548,,,,,https://www.allstateinvestors.com/events-and-presentations/calendar,138
3085621243,8/2/2021 11:01,6140656370,8/2/2021 10:52,FALSE,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,SMITHWEEKLY,4/13/2021,,Conference,None,None/Other,None,,,,"APRIL 13, 2021 SmithWeekly Research Discussion WEBCAST",554,,,,,https://investor.gatossilver.com/events-and-presentations/events/default.aspx,139
3085621243,8/2/2021 11:05,6140658446,8/2/2021 10:50,FALSE,cf_internal,0.9541,46414509,IN,West Bengal,Howrah,103.75.194.242,SMITHWEEKLY RESEARCH,4/13/2021,,None/Other,None,None/Other,None,,,,"APRIL 13, 2021 SmithWeekly Research Discussion WEBCAST",554,,,,,https://investor.gatossilver.com/events-and-presentations/events/default.aspx,139
3085621243,8/5/2021 4:25,6143856918,8/5/2021 4:01,FALSE,cf_internal,0.9536,46414480,IN,West Bengal,Kolkata,103.75.162.215,SMITHWEEKLY RESEARCH,4/13/2021,,Conference,None,None/Other,None,,,,"APRIL 13, 2021 SmithWeekly Research Discussion WEBCAST",554,,,,,https://investor.gatossilver.com/events-and-presentations/events/default.aspx,139
3085621246,8/5/2021 15:16,6144289148,8/5/2021 15:05,FALSE,cf_internal,0.9541,46414509,IN,West Bengal,Kolkata,103.18.170.49,GATOS SILVER,12/9/2020,12:00,Earnings_Call,2020,Quarter 3/Q3,EDT/EST/ET,,,,"DECEMBER 09, 2020 12:00 PM ET Gatos Silver Q3 2020 Earnings Call WEBCAST (OPENS IN NEW WINDOW)",557,,,,,https://investor.gatossilver.com/events-and-presentations/events/default.aspx,139
3085621246,8/5/2021 15:33,6144303586,8/5/2021 15:20,FALSE,cf_internal,0.9606,45232889,IN,West Bengal,Kolkata,223.31.230.39,GATOS SILVER,12/9/2020,12:00,Earnings_Call,2020,Quarter 3/Q3,EDT/EST/ET,,,,"DECEMBER 09, 2020 12:00 PM ET Gatos Silver Q3 2020 Earnings Call WEBCAST (OPENS IN NEW WINDOW)",557,,,,,https://investor.gatossilver.com/events-and-presentations/events/default.aspx,139
3085621246,8/6/2021 8:52,6145255827,8/6/2021 8:41,FALSE,cf_internal,0.9427,45727626,IN,West Bengal,Kolkata,14.99.28.194,GATOS SILVER,12/9/2020,12:00,Earnings_Call,2020,Quarter 3/Q3,EDT/EST/ET,,,,"DECEMBER 09, 2020 12:00 PM ET Gatos Silver Q3 2020 Earnings Call WEBCAST (OPENS IN NEW WINDOW)",557,,,,,https://investor.gatossilver.com/events-and-presentations/events/default.aspx,139
3085621247,8/5/2021 10:04,6144064386,8/5/2021 9:57,FALSE,cf_internal,0.9316,46413071,IN,West Bengal,Kolkata,223.223.145.227,CATALYST PHARMACEUTICALS,2/21/2019,,None/Other,2019,None/Other,None,,,,"Catalyst Pharmaceuticals Responds to Letter from Senator Bernie Sanders Feb 21, 2019",558,,,,,https://ir.catalystpharma.com/events-and-presentations,140
3085621247,8/5/2021 10:05,6144064736,8/5/2021 9:59,FALSE,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,CATALYST PHARMACEUTICALS,2/21/2019,,None/Other,None,None/Other,None,,,,"Catalyst Pharmaceuticals Responds to Letter from Senator Bernie Sanders Feb 21, 2019",558,,,,,https://ir.catalystpharma.com/events-and-presentations,140
3085621247,8/5/2021 10:13,6144069455,8/5/2021 9:58,FALSE,cf_internal,0.9572,46414510,IN,West Bengal,Kolkata,202.142.65.247,CATALYST PHARMACEUTICALS,2/21/2019,,None/Other,None,None/Other,None,,,,"Catalyst Pharmaceuticals Responds to Letter from Senator Bernie Sanders Feb 21, 2019",558,,,,,https://ir.catalystpharma.com/events-and-presentations,140
3085621255,8/5/2021 15:48,6144314571,8/5/2021 15:38,FALSE,cf_internal,0.9541,46414509,IN,West Bengal,Kolkata,103.18.170.49,ONE GAS,5/4/2021,11:00,Conference,2021,Quarter 1/Q1,EDT/EST/ET,,,,"May 4, 2021 11:00 AM ET ONE Gas First Quarter 2021 Conference Call and Webcast",566,,,,,https://www.onegas.com/investors/events-and-presentations/default.aspx,143
3085621255,8/6/2021 8:59,6145260005,8/6/2021 8:52,FALSE,cf_internal,0.9427,45727626,IN,West Bengal,Kolkata,14.99.28.194,ONE GAS,5/4/2021,11:00,Conference,2021,Quarter 1/Q1,EDT/EST/ET,,,,"May 4, 2021 11:00 AM ET ONE Gas First Quarter 2021 Conference Call and Webcast",566,,,,,https://www.onegas.com/investors/events-and-presentations/default.aspx,143
3085621255,8/6/2021 9:00,6145260257,8/6/2021 8:48,FALSE,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,ONE GAS,5/4/2021,11:00,Conference,2021,Quarter 1/Q1,EDT/EST/ET,,,,"May 4, 2021 11:00 AM ET ONE Gas First Quarter 2021 Conference Call and Webcast",566,,,,,https://www.onegas.com/investors/events-and-presentations/default.aspx,143
3085621257,8/5/2021 15:05,6144280359,8/5/2021 15:01,FALSE,cf_internal,0.9541,46414509,IN,West Bengal,Kolkata,103.18.170.49,ONE GAS,3/1/2021,8:00,Conference,None,None/Other,EDT/EST/ET,,,,"March 1, 2021 08:00 AM ET ONE Gas Morgan Stanley Energy and Power Conference",568,,,,,https://www.onegas.com/investors/events-and-presentations/default.aspx,143
3085621257,8/5/2021 15:33,6144303588,8/5/2021 15:20,FALSE,cf_internal,0.9606,45232889,IN,West Bengal,Kolkata,223.31.230.39,ONE GAS,3/1/2021,8:00,Conference,None,None/Other,EDT/EST/ET,,,,"March 1, 2021 08:00 AM ET ONE Gas Morgan Stanley Energy and Power Conference",568,,,,,https://www.onegas.com/investors/events-and-presentations/default.aspx,143
3085621257,8/6/2021 8:52,6145255818,8/6/2021 8:41,FALSE,cf_internal,0.9427,45727626,IN,West Bengal,Kolkata,14.99.28.194,MORGAN STANLEY,3/1/2021,8:00,Conference,None,None/Other,EDT/EST/ET,,,,"March 1, 2021 08:00 AM ET ONE Gas Morgan Stanley Energy and Power Conference",568,,,,,https://www.onegas.com/investors/events-and-presentations/default.aspx,143
3085621258,8/6/2021 10:03,6145296151,8/6/2021 9:55,FALSE,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,103.217.234.61,ATHENEX INC.,5/6/2021,8:00,Earnings_Call,2021,Quarter 1/Q1,EDT/EST/ET,,,,"May 06, 2021 8:00 am EDT	 Q1 2021 Athenex Inc. Earnings Conference Call",569,,,,,https://ir.athenex.com/investor-calendar,144
3085621258,8/6/2021 10:04,6145296830,8/6/2021 9:56,FALSE,cf_internal,0.9317,46414518,IN,West Bengal,Kolkata,223.223.151.189,ATHENEX INC.,5/6/2021,8:00,Earnings_Call,2021,Quarter 1/Q1,EDT/EST/ET,,,,"May 06, 2021 8:00 am EDT	 Q1 2021 Athenex Inc. Earnings Conference Call",569,,,,,https://ir.athenex.com/investor-calendar,144
3085621258,8/6/2021 10:09,6145299889,8/6/2021 9:55,FALSE,cf_internal,0.9316,46413071,IN,West Bengal,Kolkata,113.21.64.126,ATHENEX INC.,5/6/2021,8:00,Earnings_Call,2021,Quarter 1/Q1,EDT/EST/ET,,,,"May 06, 2021 8:00 am EDT	 Q1 2021 Athenex Inc. Earnings Conference Call",569,,,,,https://ir.athenex.com/investor-calendar,144
3085621259,8/5/2021 7:26,6143982752,8/5/2021 7:21,FALSE,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,103.217.234.204,ATHENEX,3/1/2021,8:00,Earnings_Call,2020,"Quarter 4/Q4
Annual/Yearly",EDT/EST/ET,,,,"March 01, 2021 8:00 am EST	 Q4 and Full Year 2020 Athenex, Inc. Earnings Conference Call",570,,,,,https://ir.athenex.com/investor-calendar,144
3085621259,8/5/2021 7:30,6143985101,8/5/2021 7:18,FALSE,cf_internal,0.9427,45727626,IN,West Bengal,Howrah,103.75.194.242,ATHENEX,3/1/2021,8:00,Earnings_Call,2020,Quarter 4/Q4,EDT/EST/ET,,,,"March 01, 2021 8:00 am EST	 Q4 and Full Year 2020 Athenex, Inc. Earnings Conference Call",570,,,,,https://ir.athenex.com/investor-calendar,144
3085621259,8/5/2021 7:31,6143985484,8/5/2021 7:20,FALSE,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,ATHENEX,3/1/2021,8:00,Earnings_Call,2020,"Quarter 4/Q4
Annual/Yearly",EDT/EST/ET,,,,"March 01, 2021 8:00 am EST	 Q4 and Full Year 2020 Athenex, Inc. Earnings Conference Call",570,,,,,https://ir.athenex.com/investor-calendar,144
3085621260,8/6/2021 9:22,6145273321,8/6/2021 9:13,FALSE,cf_internal,0.9354,46414484,IN,West Bengal,Howrah,103.75.194.242,J.P. MORGAN,1/11/2021,8:40,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"January 11, 2021 8:40 am EST	 ATNX at 39th Annual J.P. Morgan Healthcare Conference",571,,,,,https://ir.athenex.com/investor-calendar,144
3085621260,8/6/2021 9:23,6145274347,8/6/2021 9:11,FALSE,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,ATHENEX,1/11/2021,8:40,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"January 11, 2021 8:40 am EST	 ATNX at 39th Annual J.P. Morgan Healthcare Conference",571,,,,,https://ir.athenex.com/investor-calendar,144
3085621260,8/6/2021 9:30,6145277797,8/6/2021 9:14,FALSE,cf_internal,0.9536,46414480,IN,West Bengal,Kolkata,103.75.162.215,ATNX,1/11/2021,8:40,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"January 11, 2021 8:40 am EST	 ATNX at 39th Annual J.P. Morgan Healthcare Conference",571,,,,,https://ir.athenex.com/investor-calendar,144
3085621261,8/2/2021 11:38,6140681494,8/2/2021 11:29,FALSE,cf_internal,0.9541,46414509,IN,West Bengal,Howrah,103.75.194.242,"ATHENEX, INC.",11/5/2020,8:00,Earnings_Call,2020,Quarter 3/Q3,EDT/EST/ET,,,,"November 05, 2020 8:00 am EST	 Q3 2020 Athenex, Inc. Earnings Conference Call",572,,,,,https://ir.athenex.com/investor-calendar,144
3085621261,8/5/2021 4:27,6143857686,8/5/2021 4:02,FALSE,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,ATHENEX,11/5/2020,8:00,Earnings_Call,2020,Quarter 3/Q3,EDT/EST/ET,,,,"November 05, 2020 8:00 am EST	 Q3 2020 Athenex, Inc. Earnings Conference Call",572,,,,,https://ir.athenex.com/investor-calendar,144
3085621261,8/5/2021 5:04,6143881274,8/5/2021 4:48,FALSE,cf_internal,0.9536,46414480,IN,West Bengal,Kolkata,103.75.162.215,"ATHENEX, INC.",11/5/2020,8:00,Earnings_Call,None,None/Other,EDT/EST/ET,,,,"November 05, 2020 8:00 am EST	 Q3 2020 Athenex, Inc. Earnings Conference Call",572,,,,,https://ir.athenex.com/investor-calendar,144
3085621262,8/5/2021 10:24,6144075586,8/5/2021 10:12,FALSE,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,103.217.234.31,ATHENEX,9/8/2020,10:30,Conference,None,None/Other,EDT/EST/ET,,,,"September 08, 2020 10:30 am EDT	 Athenex, Inc. Corporate Conference Call and Webcast",573,,,,,https://ir.athenex.com/investor-calendar,144
3085621262,8/5/2021 10:28,6144078074,8/5/2021 10:14,FALSE,cf_internal,0.9572,46414510,IN,West Bengal,Kolkata,202.142.65.247,ATHENEX,9/8/2020,10:30,Earnings_Call,None,None/Other,EDT/EST/ET,,,,"September 08, 2020 10:30 am EDT	 Athenex, Inc. Corporate Conference Call and Webcast",573,,,,,https://ir.athenex.com/investor-calendar,144
3085621262,8/5/2021 10:32,6144079938,8/5/2021 10:12,FALSE,cf_internal,0.9317,46414518,IN,West Bengal,Kolkata,223.223.151.189,"ATHENEX, INC",10/8/2020,10:30,Conference,None,None/Other,EDT/EST/ET,,,,"September 08, 2020 10:30 am EDT	 Athenex, Inc. Corporate Conference Call and Webcast",573,,,,,https://ir.athenex.com/investor-calendar,144
3085621265,8/5/2021 16:29,6144347271,8/5/2021 16:21,FALSE,cf_internal,0.9541,46414509,IN,West Bengal,Kolkata,103.18.170.49,NONE,5/6/2021,16:00,Earnings_Call,2021,Quarter 1/Q1,CDT/CST/CT,,,,"May 6, 2021 4:00 pm CDT First Quarter 2021 Earnings Call",576,,,,,https://investor.salemmedia.com/news-events/ir-calendar,145
3085621265,8/6/2021 9:08,6145264994,8/6/2021 8:59,FALSE,cf_internal,0.9427,45727626,IN,West Bengal,Kolkata,14.99.28.194,NONE,5/6/2021,16:00,Earnings_Call,2021,Quarter 1/Q1,CDT/CST/CT,,,,"May 6, 2021 4:00 pm CDT First Quarter 2021 Earnings Call",576,,,,,https://investor.salemmedia.com/news-events/ir-calendar,145
3085621265,8/6/2021 9:21,6145272919,8/6/2021 8:58,FALSE,cf_internal,0.9505,46414490,IN,West Bengal,Kolkata,14.99.28.194,NONE,5/6/2021,16:00,Earnings_Call,2021,Quarter 1/Q1,CDT/CST/CT,,,,"May 6, 2021 4:00 pm CDT First Quarter 2021 Earnings Call",576,,,,,https://investor.salemmedia.com/news-events/ir-calendar,145
3085621266,8/5/2021 5:42,6143908010,8/5/2021 5:27,FALSE,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,103.217.234.204,NONE,5/5/2021,9:30,Shareholder_Meeting,2021,Annual/Yearly,PDT/PST/PT,,,,"May 5, 2021 9:30 am PDT 2021 Annual Meeting of Stockholders",577,,,,,https://investor.salemmedia.com/news-events/ir-calendar,145
3085621266,8/5/2021 6:16,6143932714,8/5/2021 6:02,FALSE,cf_internal,0.9316,46413071,IN,West Bengal,Kolkata,223.223.145.227,NONE,5/5/2021,9:30,Shareholder_Meeting,2021,Annual/Yearly,PDT/PST/PT,,,,"May 5, 2021 9:30 am PDT 2021 Annual Meeting of Stockholders",577,,,,,https://investor.salemmedia.com/news-events/ir-calendar,145
3085621266,8/5/2021 6:23,6143938174,8/5/2021 6:10,FALSE,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,NONE,5/5/2021,9:30,Shareholder_Meeting,2021,Annual/Yearly,PDT/PST/PT,,,,"May 5, 2021 9:30 am PDT 2021 Annual Meeting of Stockholders",577,,,,,https://investor.salemmedia.com/news-events/ir-calendar,145
3085621267,8/6/2021 10:04,6145296837,8/6/2021 9:56,FALSE,cf_internal,0.9317,46414518,IN,West Bengal,Kolkata,223.223.151.189,NONE,5/4/2021,12:00,Earnings_Call,2020,Quarter 4/Q4,CDT/CST/CT,,,,"Mar 4, 2021 12:00 pm CDT Fourth Quarter 2020 Earnings Call",578,,,,,https://investor.salemmedia.com/news-events/ir-calendar,145
3085621267,8/6/2021 10:05,6145297176,8/6/2021 10:00,FALSE,cf_internal,0.9354,46414484,IN,West Bengal,Howrah,103.75.194.242,NONE,3/4/2021,12:00,Earnings_Call,2020,Quarter 4/Q4,CDT/CST/CT,,,,"Mar 4, 2021 12:00 pm CDT Fourth Quarter 2020 Earnings Call",578,,,,,https://investor.salemmedia.com/news-events/ir-calendar,145
3085621267,8/6/2021 10:15,6145303885,8/6/2021 9:57,FALSE,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,NONE,3/4/2021,12:00,Earnings_Call,2020,Quarter 4/Q4,CDT/CST/CT,,,,"Mar 4, 2021 12:00 pm CDT Fourth Quarter 2020 Earnings Call",578,,,,,https://investor.salemmedia.com/news-events/ir-calendar,145
3085621268,8/5/2021 8:59,6144033319,8/5/2021 8:53,FALSE,cf_internal,0.9354,46414484,IN,West Bengal,Kolkata,14.99.28.194,NIELSEN HOLDINGS,7/29/2021,,Earnings_Call,2021,Quarter 2/Q2,None,,,,"July 29, 2021 Q2 2021 NIELSEN HOLDINGS PLC EARNINGS CONFERENCE CALL Add to Calendar Webcast(opens in new window)",579,,,,,https://ir.nielsen.com/investor-relations/shareholder-information/annual-meeting/default.aspx,146
3085621268,8/5/2021 8:59,6144033609,8/5/2021 8:49,FALSE,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,NIELSEN HOLDINGS,7/29/2021,,Earnings_Call,2021,Quarter 2/Q2,None,,,,"July 29, 2021 Q2 2021 NIELSEN HOLDINGS PLC EARNINGS CONFERENCE CALL Add to Calendar Webcast(opens in new window)",579,,,,,https://ir.nielsen.com/investor-relations/shareholder-information/annual-meeting/default.aspx,146
3085621268,8/5/2021 9:36,6144051183,8/5/2021 9:23,FALSE,cf_internal,0.9536,46414480,IN,West Bengal,Kolkata,223.31.230.39,NIELSEN HOLDINGS PLC,7/29/2021,,Earnings_Call,2021,Quarter 2/Q2,None,,,,"July 29, 2021 Q2 2021 NIELSEN HOLDINGS PLC EARNINGS CONFERENCE CALL Add to Calendar Webcast(opens in new window)",579,,,,,https://ir.nielsen.com/investor-relations/shareholder-information/annual-meeting/default.aspx,146
3085621270,8/6/2021 9:55,6145292071,8/6/2021 9:40,FALSE,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,103.217.234.61,ALLIANCE BERNSTEIN,6/4/2021,,Conference,None,Annual/Yearly,None,,,,"June 4, 2021 ALLIANCE BERNSTEIN 37TH ANNUAL STRATEGIC DECISIONS CONFERENCE  David Kenny, Chief Executive Officer  Linda Zukauckas, Chief Financial Officer Webcast(opens in new window)",581,,,,,https://ir.nielsen.com/investor-relations/shareholder-information/annual-meeting/default.aspx,146
3085621270,8/6/2021 9:57,6145293092,8/6/2021 9:40,FALSE,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,ALLIANCE BERNSTEIN,6/4/2021,,Conference,None,None/Other,None,,,,"June 4, 2021 ALLIANCE BERNSTEIN 37TH ANNUAL STRATEGIC DECISIONS CONFERENCE  David Kenny, Chief Executive Officer  Linda Zukauckas, Chief Financial Officer Webcast(opens in new window)",581,,,,,https://ir.nielsen.com/investor-relations/shareholder-information/annual-meeting/default.aspx,146
3085621270,8/6/2021 10:04,6145296902,8/6/2021 9:40,FALSE,cf_internal,0.9571,46414482,IN,West Bengal,Kolkata,116.193.130.69,ALLIANCE BERNSTEIN,6/4/2021,,Conference,None,Annual/Yearly,None,,,,"June 4, 2021 ALLIANCE BERNSTEIN 37TH ANNUAL STRATEGIC DECISIONS CONFERENCE  David Kenny, Chief Executive Officer  Linda Zukauckas, Chief Financial Officer Webcast(opens in new window)",581,,,,,https://ir.nielsen.com/investor-relations/shareholder-information/annual-meeting/default.aspx,146
3085621272,8/5/2021 9:59,6144062161,8/5/2021 9:49,FALSE,cf_internal,0.9536,46414480,IN,West Bengal,Kolkata,223.31.230.39,MORGAN STANLEY,3/4/2021,,Conference,None,None/Other,None,,,,"March 4, 2021 MORGAN STANLEY TECHNOLOGY, MEDIA AND TELECOM CONFERENCE  David Kenny, CEO  Linda Zukauckas, CFO  Sara Gubins, SVP, Head of Investor Relations and Treasury Webcast(opens in new window)",583,,,,,https://ir.nielsen.com/investor-relations/shareholder-information/annual-meeting/default.aspx,146
3085621272,8/5/2021 10:00,6144062734,8/5/2021 9:50,FALSE,cf_internal,0.9427,45727626,IN,West Bengal,Howrah,103.75.194.242,MORGAN STANLEY,3/4/2021,,Conference,None,None/Other,None,,,,"March 4, 2021 MORGAN STANLEY TECHNOLOGY, MEDIA AND TELECOM CONFERENCE  David Kenny, CEO  Linda Zukauckas, CFO  Sara Gubins, SVP, Head of Investor Relations and Treasury Webcast(opens in new window)",583,,,,,https://ir.nielsen.com/investor-relations/shareholder-information/annual-meeting/default.aspx,146
3085621272,8/5/2021 10:12,6144068414,8/5/2021 9:50,FALSE,cf_internal,0.9317,46414518,IN,West Bengal,Kolkata,223.223.151.189,MORGAN STANLEY,3/4/2021,,Earnings_Call,None,None/Other,None,,,,"March 4, 2021 MORGAN STANLEY TECHNOLOGY, MEDIA AND TELECOM CONFERENCE  David Kenny, CEO  Linda Zukauckas, CFO  Sara Gubins, SVP, Head of Investor Relations and Treasury Webcast(opens in new window)",583,,,,,https://ir.nielsen.com/investor-relations/shareholder-information/annual-meeting/default.aspx,146
3085621274,8/5/2021 7:33,6143986918,8/5/2021 7:25,FALSE,cf_internal,0.9316,46413071,IN,West Bengal,Kolkata,223.223.145.227,CHIASMA,3/4/2021,17:00,Sales_Results,2020,Quarter 4/Q4,EDT/EST/ET,,,,"Chiasma Q4 2020 Financial Results Call Mar 4, 2021 at 5:00 PM EST Listen to webcast",585,,,,,http://ir.chiasmapharma.com/events-presentations,147
3085621274,8/5/2021 7:40,6143990737,8/5/2021 7:26,FALSE,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,103.217.234.204,CHIASMA,3/4/2021,17:00,Sales_Results,2020,Quarter 4/Q4,EDT/EST/ET,,,,"Chiasma Q4 2020 Financial Results Call Mar 4, 2021 at 5:00 PM EST Listen to webcast",585,,,,,http://ir.chiasmapharma.com/events-presentations,147
3085621274,8/5/2021 7:41,6143991365,8/5/2021 7:27,FALSE,cf_internal,0.9571,46414482,IN,West Bengal,Kolkata,116.193.130.69,CHIASMA,3/4/2021,17:00,Sales_Results,2020,Quarter 4/Q4,EDT/EST/ET,,,,"Chiasma Q4 2020 Financial Results Call Mar 4, 2021 at 5:00 PM EST Listen to webcast",585,,,,,http://ir.chiasmapharma.com/events-presentations,147
3085621282,8/2/2021 11:23,6140672053,8/2/2021 11:13,FALSE,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,FIRST INDUSTRIAL REALTY TRUST,2/11/2021,11:00,Earnings_Call,2020,Quarter 4/Q4,EDT/EST/ET,,,,"FEB 11, 2021 AT 11:00 AM EST Q4 2020 First Industrial Realty Trust Earnings Conference Call",593,,,,,https://firstindustrialrealtytrustinc.gcs-web.com/events-and-presentations/upcoming-events/,148
