_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,copy_the_company_name_from_the_text,copy_the_company_name_from_the_text:confidence,enter_date_here_mmddyyyy,enter_date_here_mmddyyyy:confidence,enter_time_here_hhmm_pmam,enter_time_here_hhmm_pmam:confidence,please_select_the_event_type,please_select_the_event_type:confidence,select_fiscal_year,select_fiscal_year:confidence,select_the_fiscal_period_check_as_many_as_it_applies,select_the_fiscal_period_check_as_many_as_it_applies:confidence,select_timezone,select_timezone:confidence,copy_the_company_name_from_the_text_gold,enter_date_here_mmddyyyy_gold,enter_time_here_hhmm_pmam_gold,event_text,id,please_select_the_event_type_gold,select_fiscal_year_gold,select_the_fiscal_period_check_as_many_as_it_applies_gold,select_timezone_gold,url,url_id
3085621296,finalized,3,8/6/2021 8:56,NU SKIN ENTERPRISES,1,5/5/2021,1,17:00,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"Wednesday, May 5, 2021 at 5:00 PM EDT Q1 2021 Nu Skin Enterprises Earnings Conference Call",605,,,,,http://ir.nuskin.com/events-and-presentations?c=103888&p=irol-calendar,152
3085621297,finalized,3,8/6/2021 15:40,NU SKIN ENTERPRISES,1,8/4/2021,1,17:00,1,Earnings_Release,0.6676,2021,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Wednesday, Aug 4, 2021 at 5:00 PM EDT Q2 2021 Nu Skin Enterprises Earnings Conference Click here for webcast",606,,,,,http://ir.nuskin.com/events-and-presentations?c=103888&p=irol-calendar,152
3085621298,finalized,3,8/5/2021 6:18,"NN, INC.",0.6683,5/7/2021,1,10:00,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"May 07, 2021 9:00 AM through May 07, 2021 10:00 AM EDT	 Q1 2021 NN, Inc. Earnings Conference Call Description  Participants, Int'l Toll: +1 412-317-6789 Participants, US/CAN Toll free: 877-317-6789 Conference ID: 10155479",607,,,,,http://investors.nninc.com/phoenix.zhtml?c=110673&p=irol-presentations,153
3085621299,finalized,3,8/5/2021 7:13,"NN, INC.",0.3352,4/7/2021,1,10:00,1,Conference,0.6657,None,1,None/Other,1,EDT/EST/ET,1,,,,"Apr 07, 2021 9:00 AM through Apr 07, 2021 10:00 AM EDT	 NN, Inc. Investor Update Description  Participants, Int'l: 1-412-317-6789 Participants, Toll free: 877-317-6789 Conference ID: 10153945",608,,,,,http://investors.nninc.com/phoenix.zhtml?c=110673&p=irol-presentations,153
3085621300,finalized,3,8/7/2021 5:50,"NN, INC.",1,3/12/2021,1,9:00,1,Earnings_Call,1,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"Mar 12, 2021 9:00 AM EST Q4 2020 NN, Inc. Earnings Conference Call Description  Participants, Int'l Toll: +1 412-317-6789 Participants, US/CAN Toll free: 877-317-6789 Conference ID: 10152502",609,,,,,http://investors.nninc.com/phoenix.zhtml?c=110673&p=irol-presentations,153
3085621301,finalized,3,8/5/2021 6:23,"NN, INC.",0.3346,11/6/2020,1,9:00,1,Earnings_Call,1,2020,1,Quarter 3/Q3,1,EDT/EST/ET,1,,,,"Nov 06, 2020 9:00 AM EST Q3 2020 NN, Inc. Earnings Conference Call Description  Participants, Int'l Toll: +1 323-994-2093 Participants, US/CAN Toll free: 888-204-4368 Conference ID: 3591787",610,,,,,http://investors.nninc.com/phoenix.zhtml?c=110673&p=irol-presentations,153
3085621302,finalized,3,8/5/2021 6:45,"NN, INC.",0.6695,8/7/2020,1,9:00,1,Earnings_Call,1,2020,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Aug 07, 2020 9:00 AM EDT Q2 2020 NN, Inc. Earnings Conference Call Description  Participant Access – Live Call Dial in Numbers 888-220-8474 or +1 323-794-2591 Conference ID: 7729601",611,,,,,http://investors.nninc.com/phoenix.zhtml?c=110673&p=irol-presentations,153
3085621303,finalized,3,8/5/2021 6:10,USANA HEALTH SCIENCES,1,7/28/2021,0.668,11:00,1,Earnings_Call,0.6669,2021,1,Quarter 2/Q2,0.668,EDT/EST/ET,1,,,,"Q2 2021 USANA Health Sciences Earnings Conference Call Jul 28, 2021 • 11:00am EDT Webcast",612,,,,,https://ir.usana.com/company-information/presentations,154
3085621304,finalized,3,8/5/2021 8:18,USANA HEALTH SCIENCES,1,5/10/2021,1,11:00,1,Shareholder_Meeting,1,2021,1,Annual/Yearly,1,MDT/MST/MT,1,,,,"USANA Health Sciences 2021 Annual Meeting of Shareholders May 10, 2021 • 11:00am MDT",613,,,,,https://ir.usana.com/company-information/presentations,154
3085621305,finalized,3,8/6/2021 12:32,USANA HEALTH SCIENCES,1,4/28/2021,1,11:00,1,Earnings_Call,0.6661,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"Q1 2021 USANA Health Sciences Earnings Conference Call Apr 28, 2021 • 11:00am EDT",614,,,,,https://ir.usana.com/company-information/presentations,154
3085621306,finalized,3,8/5/2021 8:47,USANA HEALTH SCIENCES,1,2/10/2021,1,11:00,1,Earnings_Call,1,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"Q4 2020 USANA Health Sciences Earnings Conference Call Feb 10, 2021 • 11:00am EDT",615,,,,,https://ir.usana.com/company-information/presentations,154
3085621307,finalized,3,8/6/2021 9:07,USANA HEALTH SCIENCES,0.667,4/28/2021,1,11:00,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"Q1 2021 USANA Health Sciences Earnings Conference Call Apr 28, 2021 • 11:00am EDT",616,,,,,https://ir.usana.com/company-information/presentations,154
3085621308,finalized,3,8/5/2021 9:50,NONE,1,8/4/2021,1,16:30,1,Earnings_Call,1,2021,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Second Quarter 2021 Financial Results Conference Call Aug 4, 2021 • 4:30 pm EDT",617,,,,,https://ir.axogeninc.com/presentations,155
3085621309,finalized,3,8/6/2021 9:40,JMP SECURITIES,1,6/16/2021,1,12:30,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"JMP Securities Life Sciences Conference Jun 16, 2021 • 12:30 pm EDT",618,,,,,https://ir.axogeninc.com/presentations,155
3085621310,finalized,3,8/5/2021 9:51,JEFFERIES,1,6/2/2021,1,11:30,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"Jefferies Virtual Healthcare Conference Jun 2, 2021 • 11:30 am EDT",619,,,,,https://ir.axogeninc.com/presentations,155
3085621311,finalized,3,8/5/2021 9:51,CANACCORD GENUITY,1,5/20/2021,1,11:00,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"Canaccord Genuity Musculoskeletal Conference May 20, 2021 • 11:00 am EDT",620,,,,,https://ir.axogeninc.com/presentations,155
3085621312,finalized,3,8/6/2021 10:15,NONE,1,5/10/2021,1,16:00,1,Shareholder_Meeting,1,2021,1,Annual/Yearly,0.6666,EDT/EST/ET,1,,,,"2021 Annual Meeting of Shareholders May 10, 2021 • 4:00 pm EDT",621,,,,,https://ir.axogeninc.com/presentations,155
3085621313,finalized,3,8/5/2021 6:23,BAIRD,0.668,6/8/2021,1,,,Conference,1,2021,1,None/Other,1,None,1,,,,"06/08/2021 Baird's 2021 Global Consumer, Technology & Services Conference",622,,,,,https://investors.novanta.com/presentations-and-events,156
3085621314,finalized,3,8/5/2021 8:01,WILLIAM BLAIR,1,6/2/2021,1,,,Conference,1,None,1,Annual/Yearly,1,None,1,,,,06/02/2021 William Blair's 41st Annual Growth Stock Conference,623,,,,,https://investors.novanta.com/presentations-and-events,156
3085621315,finalized,3,8/2/2021 10:10,"NOVANTA, INC.",1,5/11/2021,1,10:00,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"05/11/2021 10:00 AM ET Novanta, Inc. 2021 Q1 Earnings Call",624,,,,,https://investors.novanta.com/presentations-and-events,156
3085621316,finalized,3,8/6/2021 15:54,"NOVANTA, INC.",1,3/1/2021,1,10:00,1,Earnings_Call,1,2020,0.6689,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"03/01/2021 10:00 AM ET Novanta, Inc. 2020 Q4 Earnings Call",625,,,,,https://investors.novanta.com/presentations-and-events,156
3085621317,finalized,3,8/6/2021 10:02,NONE,0.6671,1/13/2021,1,,,Conference,1,None,1,Annual/Yearly,1,None,1,,,,01/13/2021 CJS 21st Annual New Ideas for the New Year Conference,626,,,,,https://investors.novanta.com/presentations-and-events,156
3085621318,finalized,3,8/6/2021 12:09,NONE,1,5/6/2020,1,14:00,1,Shareholder_Meeting,1,2020,1,Annual/Yearly,1,CDT/CST/CT,1,,,,"May 6, 2020 2:00 pm CDT 2020 Annual Meeting of Stockholders",627,,,,,https://www.basices.com/news-media/presentations,157
3085621319,finalized,3,8/6/2021 8:48,NONE,1,3/9/2020,1,10:30,1,Earnings_Call,1,2019,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"Mar 9, 2020 10:30 am EDT Q4 2019 Earnings Conference Call",628,,,,,https://www.basices.com/news-media/presentations,157
3085621320,finalized,3,8/6/2021 12:53,NONE,1,10/31/2019,0.6677,9:00,1,Earnings_Call,1,2019,1,Quarter 3/Q3,1,EDT/EST/ET,1,,,,"Oct 31, 2019 9:00 am EDT Q3 2019 Earnings Conference Call",629,,,,,https://www.basices.com/news-media/presentations,157
3085621321,finalized,3,8/5/2021 4:47,NONE,1,8/1/2019,1,9:00,1,Earnings_Call,1,2019,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Aug 1, 2019 9:00 am EDT Q2 2019 Earnings Conference Call",630,,,,,https://www.basices.com/news-media/presentations,157
3085621322,finalized,3,8/5/2021 7:18,NONE,1,5/10/2019,1,9:00,1,Earnings_Call,1,2019,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"May 10, 2019 9:00 am EDT Q1 2019 Earnings Conference Call",631,,,,,https://www.basices.com/news-media/presentations,157
3085621323,finalized,3,8/5/2021 5:35,LUBY’S,1,2/3/2020,1,10:00,1,Earnings_Call,1,2020,1,Quarter 1/Q1,1,CDT/CST/CT,1,,,,"Luby’s Announces First Quarter Fiscal 2020 Earnings Conference Call Chris Pappas, President and CEO, and Scott Gray, Senior Vice President and Chief Financial Officer Monday, February 3, 2020 10:00 AM Central Time",632,,,,,http://www.lubysinc.com/investors/events/,158
3085621324,finalized,3,8/6/2021 8:58,EHA,0.666,6/11/2021,1,8:00,1,Conference,0.6659,2021,1,None/Other,1,EDT/EST/ET,1,,,,"June 11, 2021 8:00 AM EDT	 EHA2021 Corporate Event: Conference Call and Webcast Click here for webcast",633,,,,,http://investors.protagonist-inc.com/events,159
3085621325,finalized,3,8/5/2021 8:37,EUROPEAN HEMATOLOGY ASSOCIATION,1,6/11/2021,1,9:00,1,Conference,0.6691,2021,1,Annual/Yearly,1,Other,1,,,,"June 11, 2021 9:00 AM CEST	 European Hematology Association (""EHA"") 2021 Annual Congress Click here for webcast",634,,,,,http://investors.protagonist-inc.com/events,159
3085621326,finalized,3,8/5/2021 7:21,JEFFERIES,1,6/4/2021,0.6667,,,Conference,1,None,0.6657,None/Other,1,None,1,,,,"June 1 - June 4, 2021	 Jefferies Virtual Healthcare Conference Click here for webcast",635,,,,,http://investors.protagonist-inc.com/events,159
3085621327,finalized,3,8/5/2021 8:01,PROTAGONIST CORPORATE,0.6669,3/22/2021,1,17:00,1,Earnings_Call,0.6669,None,1,None/Other,1,EDT/EST/ET,1,,,,"March 22, 2021 5:00 PM EDT	 Protagonist Corporate Update Call Click here for webcast",636,,,,,http://investors.protagonist-inc.com/events,159
3085621328,finalized,3,8/6/2021 11:50,PROTAGONIST THERAPEUTICS,1,3/10/2021,1,16:30,1,Earnings_Release,1,None,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"March 10, 2021 4:30 PM EST	 Protagonist Therapeutics Fourth Quarter and Year-end Financial Results Click here for the webcast",637,,,,,http://investors.protagonist-inc.com/events,159
3085621329,finalized,3,8/6/2021 11:20,NONE,1,7/15/2021,1,10:00,1,None/Other,1,None,1,None/Other,1,MDT/MST/MT,1,,,,"Jul 15, 2021 10:00 am MDT Investor Day",638,,,,,http://www.purecyclewater.com/investors/,161
3085621330,finalized,3,8/6/2021 9:15,NONE,1,7/6/2021,1,16:30,1,Earnings_Call,1,2021,0.6653,Quarter 3/Q3,1,EDT/EST/ET,1,,,,"Jul 6, 2021 4:30 pm EDT Q3 2021 Earnings Call",639,,,,,http://www.purecyclewater.com/investors/,161
3085621331,finalized,3,8/5/2021 7:57,SIDOTI & COMPANY,1,6/24/2021,0.6641,,,Conference,0.6641,None,1,None/Other,1,None,1,,,,"Jun 23 – Jun 24, 2021 Sidoti & Company Virtual Investor Conference",640,,,,,http://www.purecyclewater.com/investors/,161
3085621332,finalized,3,8/5/2021 8:10,NONE,1,4/13/2021,1,16:30,1,Earnings_Call,0.6664,2021,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Apr 13, 2021 4:30 pm EDT Q2 2021 Financial Results Conference Call",641,,,,,http://www.purecyclewater.com/investors/,161
3085621333,finalized,3,8/5/2021 11:49,LYTHAM PARTNERS,1,3/30/2021,1,,,Conference,0.6675,2021,1,None/Other,1,None,1,,,,"Mar 30 – Mar 31, 2021 2021 Lytham Partners Investor Conference Series",642,,,,,http://www.purecyclewater.com/investors/,161
3085621334,finalized,3,8/5/2021 9:28,BLACK KNIGHT,1,8/5/2021,1,8:30,1,Earnings_Call,1,2021,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Black Knight Second Quarter 2021 Earnings Conference Call August 5, 2021 08:30 AM EST  Webcast",643,,,,,https://investor.blackknightinc.com/investors/investor-home/default.aspx,162
3085621335,finalized,3,8/6/2021 9:14,OPPENHEIMER,0.6663,8/10/2021,1,9:55,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"Oppenheimer Technology, Internet & Communications Conference August 10, 2021 09:55 AM EST",644,,,,,https://investor.blackknightinc.com/investors/investor-home/default.aspx,162
3085621336,finalized,3,8/5/2021 12:21,BARCLAYS,0.6651,9/14/2021,0.6686,13:15,1,Conference,1,None,0.6651,None/Other,1,EDT/EST/ET,1,,,,"Barclays Global Financial Services Conference September 14, 2021 01:15 PM EST",645,,,,,https://investor.blackknightinc.com/investors/investor-home/default.aspx,162
3085621337,finalized,3,8/6/2021 10:16,JEFFERIES,1,9/15/2021,1,,,Conference,1,None,1,None/Other,1,None,1,,,,"Jefferies Software Conference September 15, 2021",646,,,,,https://investor.blackknightinc.com/investors/investor-home/default.aspx,162
3085621338,finalized,3,8/5/2021 5:04,BOFA SECURITIES,0.3342,6/8/2021,1,16:45,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"June 8, 2021 04:45 PM ET BofA Securities Global Technology Conference Webcast(Opens In New Window)",647,,,,,https://investor.blackknightinc.com/investors/investor-home/default.aspx,162
3085621339,finalized,3,8/5/2021 6:58,FEDEX,1,6/24/2021,1,17:00,1,Earnings_Call,1,2021,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"FedEx Q4 FY21 Earnings Call June 24, 2021 at 05:00 pm ET",648,,,,,https://investors.fedex.com/news-and-events/webcasts-and-presentations/default.aspx,163
3085621340,finalized,3,8/5/2021 5:41,FEDEX,1,3/18/2021,1,17:30,1,Earnings_Call,1,2021,1,Quarter 3/Q3,1,EDT/EST/ET,1,,,,"FedEx Q3 FY21 Earnings Call March 18, 2021 at 05:30 pm ET",649,,,,,https://investors.fedex.com/news-and-events/webcasts-and-presentations/default.aspx,163
3085621341,finalized,3,8/5/2021 10:01,FEDEX,1,12/17/2020,0.6693,17:30,1,Earnings_Call,1,2021,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"FedEx Q2 FY21 Earnings Call December 17, 2020 at 05:30 pm ET",650,,,,,https://investors.fedex.com/news-and-events/webcasts-and-presentations/default.aspx,163
3085621342,finalized,3,8/6/2021 8:45,FEDEX,1,9/21/2020,1,8:00,1,Shareholder_Meeting,1,2020,0.6664,Annual/Yearly,0.6664,CDT/CST/CT,1,,,,"FedEx 2020 Annual Meeting of Stockholders September 21, 2020 at 08:00 am CT",651,,,,,https://investors.fedex.com/news-and-events/webcasts-and-presentations/default.aspx,163
3085621343,finalized,3,8/5/2021 7:57,FEDEX,1,9/15/2020,1,17:30,1,Earnings_Call,1,2021,0.6674,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"FedEx Q1 FY21 Earnings Call September 15, 2020 at 05:30 pm ET",652,,,,,https://investors.fedex.com/news-and-events/webcasts-and-presentations/default.aspx,163
3085621344,finalized,3,8/6/2021 9:19,TURTLE BEACH,1,5/5/2021,1,17:00,1,Conference,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"May 5, 2021 at 05:00 PM EDT	 Turtle Beach First Quarter 2021 Conference Call  Listen to Webcast",653,,,,,https://corp.turtlebeach.com/events-presentations/,164
3085621345,finalized,3,8/5/2021 11:18,TURTLE BEACH,1,3/4/2021,1,17:00,1,Earnings_Call,0.6671,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"Mar 4, 2021 at 05:00 PM EST	 Turtle Beach Fourth Quarter and Full Year 2020 Conference Call  Listen to Webcast",654,,,,,https://corp.turtlebeach.com/events-presentations/,164
3085621346,finalized,3,8/6/2021 11:50,TURTLE BEACH,1,11/5/2020,1,17:00,1,Conference,1,2020,1,Quarter 3/Q3,1,EDT/EST/ET,1,,,,"Nov 5, 2020 at 05:00 PM EST	 Turtle Beach Third Quarter 2020 Conference Call  Listen to Webcast",655,,,,,https://corp.turtlebeach.com/events-presentations/,164
3085621347,finalized,3,8/5/2021 12:36,TURTLE BEACH,1,8/6/2020,1,9:00,1,Earnings_Call,0.336,2020,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Aug 6, 2020 at 09:00 AM EDT	 Turtle Beach Second Quarter 2020 Conference Call  Listen to Webcast",656,,,,,https://corp.turtlebeach.com/events-presentations/,164
3085621348,finalized,3,8/5/2021 10:32,TURTLE BEACH,1,5/7/2020,1,17:00,1,Earnings_Call,0.6692,2020,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"May 7, 2020 at 05:00 PM EDT	 Turtle Beach First Quarter 2020 Conference Call  Listen to Webcast",657,,,,,https://corp.turtlebeach.com/events-presentations/,164
3085621349,finalized,3,8/6/2021 12:29,NONE,1,9/14/2021,0.6686,17:30,1,Conference,0.6666,None,1,None/Other,1,MDT/MST/MT,1,,,,"IN-PERSON INVESTOR CONFERENCE September 14, 2021 05:30 PM MT Salt Lake City, Utah",658,,,,,https://investor.campingworld.com/events-and-presentations/default.aspx,165
3085621350,finalized,3,8/6/2021 12:15,NONE,1,9/15/2021,1,9:00,1,None/Other,1,None,1,None/Other,1,MDT/MST/MT,1,,,,"September 15, 2021 09:00 AM MT Preview of First Electric World Location Salt Lake City, Utah",659,,,,,https://investor.campingworld.com/events-and-presentations/default.aspx,165
3085621351,finalized,3,8/5/2021 9:22,NONE,1,5/4/2021,1,8:30,1,Earnings_Call,0.6667,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"FIRST QUARTER FISCAL 2021 EARNINGS CONFERENCE CALL May 4, 2021 08:30 AM EST",660,,,,,https://investor.campingworld.com/events-and-presentations/default.aspx,165
3085621352,finalized,3,8/5/2021 12:09,NONE,1,2/25/2021,1,16:05,1,Earnings_Call,1,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"February 25, 2021 04:05 PM EST Fourth Quarter Fiscal 2020 Earnings Conference CallWebcast",661,,,,,https://investor.campingworld.com/events-and-presentations/default.aspx,165
3085621353,finalized,3,8/5/2021 11:58,NONE,1,11/2/2020,1,15:00,1,Earnings_Call,0.6674,2020,1,Quarter 3/Q3,1,EDT/EST/ET,1,,,,"November 2, 2020 03:00 PM EST Third Quarter Fiscal 2020 Earnings Conference CallWebcast",662,,,,,https://investor.campingworld.com/events-and-presentations/default.aspx,165
3085621354,finalized,3,8/2/2021 10:20,NONE,1,5/17/2021,0.6721,16:30,0.6721,Earnings_Call,0.6701,2021,1,Quarter 1/Q1,1,PDT/PST/PT,0.3422,,,,"May 17, 2021	 4:30 PM ET 1:30 PM PT  First Quarter 2021 Financial Results Conference Call  webcast",663,,,,,http://investor.tomimist.com/TOMZ/webcasts_and_events/2145,166
3085621355,finalized,3,8/6/2021 14:48,NONE,1,3/30/2021,1,13:00,0.6668,Conference,0.6654,2020,1,Quarter 4/Q4,1,PDT/PST/PT,0.6668,,,,"Mar 30, 2021	 4:00 PM ET 1:00 PM PT  Fourth Quarter 2020 Financial Results Conference Call  webcast",664,,,,,http://investor.tomimist.com/TOMZ/webcasts_and_events/2145,166
3085621356,finalized,3,8/5/2021 6:12,NONE,1,11/12/2020,0.6677,13:30,1,Earnings_Call,1,2020,1,Quarter 3/Q3,1,PDT/PST/PT,1,,,,"Nov 12, 2020	 4:30 PM ET  1:30 PM PT  Third Quarter 2020 Financial Results Conference Call  webcast",665,,,,,http://investor.tomimist.com/TOMZ/webcasts_and_events/2145,166
3085621357,finalized,3,8/6/2021 14:10,NONE,1,8/13/2020,1,13:30,1,Conference,0.6686,2020,1,Quarter 2/Q2,1,PDT/PST/PT,1,,,,"Aug 13, 2020	 4:30 PM ET 1:30 PM PT  Second Quarter 2020 Financial Results Conference Call",666,,,,,http://investor.tomimist.com/TOMZ/webcasts_and_events/2145,166
3085621358,finalized,3,8/6/2021 9:11,NONE,1,5/18/2020,1,13:30,1,Conference,0.6661,2020,1,Quarter 1/Q1,1,PDT/PST/PT,1,,,,"May 18, 2020	 4:30 PM ET 1:30 PM PT  First Quarter 2020 Financial Results Conference Call",667,,,,,http://investor.tomimist.com/TOMZ/webcasts_and_events/2145,166
3085621359,finalized,3,8/6/2021 11:28,BARCLAYS,1,5/19/2021,1,9:00,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"Barclays Americas Select Franchise Conference May 19, 2021 at 9:00 AM EDT Listen to webcast",668,,,,,https://www.investor.fnf.com/news-and-events/presentations,167
3085621360,finalized,3,8/5/2021 4:25,FNF,1,5/7/2021,1,12:00,1,Earnings_Call,0.6669,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"FNF 1st Quarter 2021 Earnings Conference Call May 7, 2021 at 12:00 PM EDT Listen to webcast",669,,,,,https://www.investor.fnf.com/news-and-events/presentations,167
3085621361,finalized,3,8/2/2021 10:20,STEPHENS,1,3/11/2021,1,14:00,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"Stephens Best Ideas Conference Mar 11, 2021 at 2:00 PM EST Listen to webcast",670,,,,,https://www.investor.fnf.com/news-and-events/presentations,167
3085621362,finalized,3,8/5/2021 6:22,FNF,1,2/25/2021,1,12:00,1,Earnings_Call,1,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"FNF 4th Quarter 2020 Earnings Conference Call Feb 25, 2021 at 12:00 PM EST Listen to webcast",671,,,,,https://www.investor.fnf.com/news-and-events/presentations,167
3085621363,finalized,3,8/5/2021 6:41,STEPHENS,1,11/18/2020,1,16:00,1,Conference,1,None,1,Annual/Yearly,1,EDT/EST/ET,1,,,,"Stephens Annual Investment Conference Nov 18, 2020 at 4:00 PM EST Listen to webcast",672,,,,,https://www.investor.fnf.com/news-and-events/presentations,167
3085621364,finalized,3,8/6/2021 12:16,THE CHEF'S WAREHOUSE,1,7/28/2021,1,8:30,1,Earnings_Call,1,2021,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"JUL 28, 2021 8:30 AM EDT	 The Chef's Warehouse - Second Quarter 2021 Earnings Conference Call",673,,,,,http://investors.chefswarehouse.com/events-and-presentations,168
3085621365,finalized,3,8/6/2021 11:46,JEFFERIES,1,6/22/2021,1,9:10,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"JUN 22, 2021 9:10 AM EDT	 Jefferies Consumer Conference",674,,,,,http://investors.chefswarehouse.com/events-and-presentations,168
3085621366,finalized,3,8/5/2021 6:16,BMO,0.6661,5/20/2021,0.6664,9:20,1,Conference,1,2021,1,Annual/Yearly,1,EDT/EST/ET,1,,,,"MAY 20, 2021 9:20 AM EDT	 16th Annual BMO Farm to Market Conference",675,,,,,http://investors.chefswarehouse.com/events-and-presentations,168
3085621367,finalized,3,8/5/2021 6:32,THE CHEF'S WAREHOUSE,0.6656,4/28/2021,1,8:30,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"APR 28, 2021 8:30 AM EDT	 The Chef's Warehouse - First Quarter 2021 Earnings Conference Call",676,,,,,http://investors.chefswarehouse.com/events-and-presentations,168
3085621368,finalized,3,8/6/2021 10:14,NONE,1,2/10/2021,1,8:30,1,None/Other,0.6676,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"FEB 10, 2021 8:30 AM EST	 Fourth Quarter 2020 Results",677,,,,,http://investors.chefswarehouse.com/events-and-presentations,168
3085621369,finalized,3,8/5/2021 10:34,NONE,1,8/4/2021,1,8:30,1,Earnings_Call,1,2021,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Wednesday, August 4, 2021 08:30 AM ET Second Quarter 2021 Earnings Conference Call Event Details: Conference Call Date:Wednesday, August 4, 2021 08:30 AM ET",678,,,,,http://investors.uedge.com/,169
3085621370,finalized,3,8/5/2021 10:54,NONE,1,5/6/2021,1,9:00,1,Earnings_Release,0.6703,2021,1,Quarter 1/Q1,1,CDT/CST/CT,1,,,,"May 6, 2021 - 10 a.m. EDT / 9 a.m. CDT	 2021 First Quarter Results Webcast",679,,,,,https://www.bp.com/en/global/bp-midstream-partners/investor-relations/events---presentations.html,170
3085621371,finalized,3,8/7/2021 5:52,NONE,1,2/25/2021,1,9:00,1,None/Other,1,2020,1,Quarter 4/Q4,1,CDT/CST/CT,1,,,,"February 25, 2021 - 10 a.m. EST / 9 a.m. CST	 2020 Fourth Quarter and Full Year Results Webcast",680,,,,,https://www.bp.com/en/global/bp-midstream-partners/investor-relations/events---presentations.html,170
3085621372,finalized,3,8/6/2021 8:55,NONE,1,11/5/2020,1,9:00,1,None/Other,0.6678,2020,1,Quarter 3/Q3,1,CDT/CST/CT,1,,,,"November 5, 2020 - 10 a.m. EST / 9 a.m. CST	 2020 Third Quarter Results Webcast",681,,,,,https://www.bp.com/en/global/bp-midstream-partners/investor-relations/events---presentations.html,170
3085621373,finalized,3,8/6/2021 15:54,NONE,1,8/6/2020,1,9:00,1,None/Other,1,2020,0.6686,Quarter 2/Q2,1,CDT/CST/CT,0.6676,,,,"August 6, 2020 - 10 a.m. EDT / 9 a.m. CDT	 2020 Second Quarter Results Webcast",682,,,,,https://www.bp.com/en/global/bp-midstream-partners/investor-relations/events---presentations.html,170
3085621374,finalized,3,8/6/2021 12:32,NONE,1,5/8/2020,1,9:00,0.6661,None/Other,1,2020,1,Quarter 1/Q1,1,CDT/CST/CT,1,,,,"May 8, 2020 - 10 a.m. EDT / 9 a.m. CDT	 2020 First Quarter Results Webcast",683,,,,,https://www.bp.com/en/global/bp-midstream-partners/investor-relations/events---presentations.html,170
3085621375,finalized,3,8/5/2021 11:17,LADENBURG THALMANN,1,7/14/2021,1,11:00,1,Conference,1,2021,0.6687,None/Other,1,EDT/EST/ET,1,,,,"Ladenburg Thalmann’s Virtual 2021 Healthcare Conference July 14, 2021 • 11:00am EDT",684,,,,,https://ir.scynexis.com/presentations,171
3085621376,finalized,3,8/5/2021 8:37,NONE,1,6/29/2021,1,12:00,1,None/Other,1,None,0.6672,None/Other,1,EDT/EST/ET,1,,,,"Commercial Launch Update Call June 29, 2021 • 12:00pm EDT",685,,,,,https://ir.scynexis.com/presentations,171
