id,event_text,url,url_id,company,fiscal_year,fiscal_period,event_type,date,time,timezone
786,"Universal Display Corporation's Second Quarter 2021 Teleconference August 5, 2021 05:00 PM ET",https://ir.oled.com/shareholders/events-and-presentations/default.aspx,194,UNIVERSAL DISPLAY CORPORATION'S,2021,Q2,Conference,"Aug 5, 2021",05:00 PM,ET
678,"FEB 10, 2021 8:30 AM EST	 Fourth Quarter 2020 Results",http://investors.chefswarehouse.com/events-and-presentations,168,NONE,2020,Q4,None/Other,"Feb 10, 2021",08:30 AM,ET
984,"06/01/2021 09:30 AM PT Cowen's Technology, Media & Telecom Conference WEBCAST(OPENS IN NEW WINDOW)",https://cloudflare.net/events-and-presentations/default.aspx,246,COWEN,NONE,NONE,Conference,"Jun 1, 2021",09:30 AM,PDT
622,"2021 Annual Meeting of Shareholders May 10, 2021 • 4:00 pm EDT",https://ir.axogeninc.com/presentations,155,NONE,2021,Y,Shareholder Meeting,"May 10, 2021",04:00 PM,ET
257,"Event:	Virtual B. Riley Oncology Investor Conference Type:	Investor Conference Date:	January 21, 2021 Time:	Replay beginning at 1:30 p.m. PST Webcast:	N/A",https://www.pumabiotechnology.com/ir_events.html,61,B. RILEY,NONE,NONE,Conference,"Jan 21, 2021",01:30 PM,PDT
669,"Barclays Americas Select Franchise Conference May 19, 2021 at 9:00 AM EDT Listen to webcast",https://www.investor.fnf.com/news-and-events/presentations,167,BARCLAYS,NONE,NONE,Conference,"May 19, 2021",09:00 AM,ET
261,"June 2, 2021 at 12:40 PM CDT William Blair 41st Growth Stock Conference Listen to webcast",http://investors.potbelly.com/events-presentations,62,WILLIAM BLAIR,NONE,NONE,Conference,"Jun 2, 2021",12:40 PM,CDT
905,"Morgan Stanley US Financials, Payments & CRE Conference 2021  Monday, June 14, 2021  10:15am - 10:50am EDT",https://bbt.investorroom.com/webcasts-and-presentations,227,MORGAN STANLEY,2021,NONE,Conference,"Jun 14, 2021",10:50 AM,ET
615,"Q1 2021 USANA Health Sciences Earnings Conference Call Apr 28, 2021 • 11:00am EDT",https://ir.usana.com/company-information/presentations,154,USANA HEALTH SCIENCES,2021,Q1,Earnings Call,"Apr 28, 2021",11:00 AM,ET
366,"Jan 27, 20212:00 PM PT Facebook Q4 2020 Earnings",https://investor.fb.com/investor-events/default.aspx,90,FACEBOOK,2020,Q4,Earnings Release,"Jan 27, 2021",02:00 PM,PDT
891,"Nov 5, 2020 at 5:00 PM EST Q3 2020 Bright Horizons Family Solutions Earnings Conference Call Click here for webcast",http://investors.brighthorizons.com/,224,BRIGHT HORIZONS,2020,Q3,Earnings Call,"Nov 5, 2020",05:00 PM,ET
701,02/12/2021 08:00 AM ET Tufin Fourth Quarter and Full-Year 2020 Earnings Call WEBCAST(OPENS IN NEW WINDOW),https://investors.tufin.com/home/default.aspx,176,TUFIN,2020,Q4,Earnings Call,"Feb 12, 2021",08:00 AM,ET
271,"JUNE 2, 2021 William Blair Conference 2021 Webcast Webcast(opens in new window)",https://investor.bootbarn.com/events-and-presentations/default.aspx,65,WILLIAM BLAIR,2021,NONE,Conference,"Jun 2, 2021",NONE,NONE
702,"12/10/2020 01:30 PM ET Barclays Global Technology, Media and Telecommunications Conference  Ruvi Kitov, CEO and Co-Founder WEBCAST(OPENS IN NEW WINDOW)",https://investors.tufin.com/home/default.aspx,176,BARCLAYS,NONE,NONE,Conference,"Dec 10, 2020",01:30 PM,ET
26,"August 05, 2021 5:00 PM ET 	 Switch Inc. Second Quarter 2021 Earnings Conference Call  Webcast",https://investors.switch.com/events-and-presentations,6,SWITCH INC.,2021,Q2,Earnings Call,"Aug 5, 2021",05:00 PM,ET
437,"May 6, 2021 10:00 AM ET 2021 Annual Meeting of Stockholders Webcast(opens in new window)",https://investors.alcoa.com/events-and-presentations/events-calendar/default.aspx,107,NONE,2021,Y,Shareholder Meeting,"May 6, 2021",10:00 AM,ET
278,"Fourth Quarter 2017 Financial Results Conference Call and Webcast: Wednesday, February 21, 2018, at 8:00 a.m. ET",http://ocean-rig.irwebpage.com/presentations.html,67,NONE,2017,Q4,Conference,"Feb 21, 2018",08:00 AM,ET
1008,"May.06, 2021 5:30 PM EDT	 Everspin Technologies' First Quarter Financial Results Conference Call",https://investor.everspin.com/phoenix.zhtml?c=254442&p=irol-calendar,252,EVERSPIN TECHNOLOGIES,NONE,Q1,Earnings Call,"May 6, 2021",05:30 PM,ET
478,04 Feb 2021 11:00 AM EST Q1 2021 Oaktree Specialty Lending Corporation Earnings Conference Call,http://investors.oaktreespecialtylending.com/phoenix.zhtml?c=216346&p=irol-presentations,119,OAKTREE SPECIALTY LENDING CORPORATION,2021,Q1,Earnings Call,"Feb 4, 2021",11:00 AM,ET
107,Cnova 2019 Financial Results Conference Call & Webcast 24 July 2019,http://www.cnova.com/en/events-and-presentations/,25,CNOVA,2019,NONE,Conference,"Jul 24, 2019",NONE,NONE
630,"Oct 31, 2019 9:00 am EDT Q3 2019 Earnings Conference Call",https://www.basices.com/news-media/presentations,157,NONE,2019,Q3,Earnings Call,"Oct 31, 2019",09:00 AM,ET
56,"Q2 2021 The PNC Financial Services Group Earnings Conference Call Wednesday, July 14, 2021 10:00 am EDT",https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14,THE PNC FINANCIAL SERVICES GROUP,2021,Q2,Earnings Call,"Jul 14, 2021",10:00 AM,ET
1020,"Generis American Automotive Summit 2021 [Virtual Event] September 21-23, 2021",https://www.e2open.com/events/,256,GENERIS,2021,NONE,None/Other,"Sep 21, 2021",NONE,NONE
214,"William Blair 41st Annual Growth Stock Conference Jun 1, 2021 at 6:40 AM PDT Listen to webcast",https://investors.adaptivebiotech.com/news-events/events,51,WILLIAM BLAIR,NONE,Y,Conference,"Jun 1, 2021",06:40 AM,PDT
121,"Tuesday, January 28, 2020 10:00 AM ET Q4 Earnings Conference Call",http://ir.berkshirebank.com/event,28,NONE,NONE,Q4,Earnings Call,"Jan 28, 2020",10:00 AM,ET
679,"Wednesday, August 4, 2021 08:30 AM ET Second Quarter 2021 Earnings Conference Call Event Details: Conference Call Date:Wednesday, August 4, 2021 08:30 AM ET",http://investors.uedge.com/,169,NONE,2021,Q2,Earnings Call,"Aug 4, 2021",08:30 AM,ET
290,03 JUN 2021 Goldman Sachs Presentation at Bernstein’s 37th Annual Strategic Decisions Conference,https://www.goldmansachs.com/investor-relations/presentations/index.html,70,GOLDMAN SACHS,NONE,Y,Conference,"Jun 3, 2021",NONE,NONE
73,"Wednesday, February 17, 2021 4Q 2020 Continental Resources, Inc. Earnings Conference Call",https://investors.clr.com/event-calendar,17,"CONTINENTAL RESOURCES, INC.",2020,Q4,Earnings Call,"Feb 17, 2021",NONE,NONE
627,01/13/2021 CJS 21st Annual New Ideas for the New Year Conference,https://investors.novanta.com/presentations-and-events,156,NONE,NONE,Y,Conference,"Jan 13, 2021",NONE,NONE
362,"Jul 28, 2021 - 2:00 PM PST Facebook Q2 2021 Earnings  Listen to Webcast",https://investor.fb.com/investor-events/default.aspx,90,FACEBOOK,2021,Q2,Earnings Release,"Jul 28, 2021",02:00 PM,PDT
299,"Thursday, August 5, 2021 01:00 PM ET Global Net Lease, Inc. Q2 2021 Earnings Call",http://investors.globalnetlease.com/investor-relations/news-events/event-calendar/default.aspx,72,"GLOBAL NET LEASE, INC.",2021,Q2,Earnings Call,"Aug 5, 2021",01:00 PM,ET
835,"First Quarter 2021 Financial Results April 28, 2021 10:00 AM ET WEBCAST(OPENS IN NEW WINDOW)",https://ir.wingstop.com/home/default.aspx,207,NONE,2021,Q1,Sales Results,"Apr 28, 2021",10:00 AM,ET
430,"Jun 22, 2021 at 10:00 AM EDT Raymond James Human Health Innovation Conference Listen to Webcast",http://ir.tgtherapeutics.com/events,106,RAYMOND JAMES,NONE,NONE,Conference,"Jun 22, 2021",10:00 AM,ET
680,"May 6, 2021 - 10 a.m. EDT / 9 a.m. CDT	 2021 First Quarter Results Webcast",https://www.bp.com/en/global/bp-midstream-partners/investor-relations/events---presentations.html,170,NONE,2021,Q1,Earnings Release,"May 6, 2021",09:00 AM,CDT
440,"Jan 13, 2021	 MusclePharm Corporation to Participate in Fireside Chat at the 23rd Annual ICR Conference   9:30 AM ET (6:30 AM PT)",http://ir.musclepharmcorp.com/MSLP/events/2181,108,MUSCLEPHARM CORPORATION,NONE,Y,Conference,"Jan 13, 2021",06:30 AM,PDT
671,"Stephens Best Ideas Conference Mar 11, 2021 at 2:00 PM EST Listen to webcast",https://www.investor.fnf.com/news-and-events/presentations,167,STEPHENS,NONE,NONE,Conference,"Mar 11, 2021",02:00 PM,ET
772,"Tuesday, August 10, 2021  Add to Calendar  Set Email Reminder 24th Annual Oppenheimer Technology, Internet & Communications Conference",https://bench.investorroom.com/Investor-Events,191,OPPENHEIMER,NONE,Y,Conference,"Aug 10, 2021",NONE,NONE
617,"Q1 2021 USANA Health Sciences Earnings Conference Call Apr 28, 2021 • 11:00am EDT",https://ir.usana.com/company-information/presentations,154,USANA HEALTH SCIENCES,2021,Q1,Earnings Call,"Apr 28, 2021",11:00 AM,ET
693,"May 04, 2021 · 10:00 am—12:00 pm EDT GE 2021 Annual Shareholders Meeting",https://www.ge.com/investor-relations/events-reports,173,NONE,2021,Y,Shareholder Meeting,"May 4, 2021",12:00 PM,ET
714,"Aug 04, 2020 Q1 2021 Haemonetics Corporation Earnings Conference Call",https://haemonetics.gcs-web.com/events-presentations,178,HAEMONETICS CORPORATION,2021,Q1,Earnings Call,"Aug 4, 2020",NONE,NONE
307,11/07/2019 09:00 AM EST Q3 2019 Cincinnati Bell Earnings Conference Call Webcast(opens in new window),https://investor.cincinnatibell.com/events-and-presentations/default.aspx,73,CINCINNATI BELL,2019,Q3,Earnings Call,"Nov 7, 2019",09:00 AM,ET
421,H.C. Wainwright Global Life Sciences Conference 03-09-2021 7:00 AM EST,https://ir.silverbacktx.com/,104,H.C. WAINWRIGHT,NONE,NONE,Conference,"Mar 9, 2021",07:00 AM,ET
61,"May 25, 2021 at 12:00 PM EDT UBS Virtual Global Healthcare Conference Listen to Webcast",https://investors.angiodynamics.com/events.cfm,15,UBS,NONE,NONE,Conference,"May 25, 2021",12:00 PM,ET
459,"July 13, 2021 at 12:30 PM EDT Ladenburg Thalmann 2021 Healthcare Conference Click here for Webcast",https://axsometherapeuticsinc.gcs-web.com/news-releases/upcoming-events?field_nir_news_date_value[min]=,113,LADENBURG THALMANN,2021,NONE,Conference,"Jul 13, 2021",12:30 PM,ET
93,"Aug 6, 2020 at 2:00 PM PDT PDF Solutions, Inc. Second Quarter Earnings Release Results Call View Webcast",http://ir.pdf.com/webcasts,21,"PDF SOLUTIONS, INC.",NONE,Q2,Earnings Call,"Aug 6, 2020",02:00 PM,PDT
716,"February 03, 2021 Conference Call for 4th Quarter 2020 Earnings 11 am Eastern time zone",https://investors.globelifeinsurance.com/calendar,179,NONE,2020,Q4,Conference,"Feb 3, 2021",11:00 AM,ET
667,"Aug 13, 2020	 4:30 PM ET 1:30 PM PT  Second Quarter 2020 Financial Results Conference Call",http://investor.tomimist.com/TOMZ/webcasts_and_events/2145,166,NONE,2020,Q2,Conference,"Aug 13, 2020",01:30 PM,PDT
1011,"Dec.16, 2020	 Everspin at the 12th Annual Virtual CEO Summit Description:	 Webcast link to follow",https://investor.everspin.com/phoenix.zhtml?c=254442&p=irol-calendar,252,EVERSPIN,NONE,Y,Conference,"Dec 16, 2020",NONE,NONE
281,"JUNE 15, 2021 44th Nasdaq Virtual Investor Conference View the Webcast",https://www.royalgold.com/investors/events-presentations/,68,NASDAQ,NONE,NONE,Shareholder Meeting,"Jun 15, 2021",NONE,NONE
591,"MAY 5, 2021 AT 10:00 AM EDT 2021 Annual Meeting of Stockholders",https://firstindustrialrealtytrustinc.gcs-web.com/events-and-presentations/upcoming-events/,148,NONE,2021,Y,Shareholder Meeting,"May 5, 2021",10:00 AM,ET
465,"Tuesday, May 19, 2020  4:30pm EDT  Listen to the Webcast Red Rock Resorts First Quarter 2020 Earnings Conference Call",http://redrockresorts.investorroom.com/events,114,RED ROCK RESORTS,2020,Q1,Earnings Call,"May 19, 2020",04:30 PM,ET
343,"May 13, 2021 5:00 pm EDT Floor & Decor Acquires Spartan Surfaces",http://ir.flooranddecor.com/news-and-events/events-and-presentations/default.aspx,82,FLOOR & DECOR,NONE,NONE,None/Other,"May 13, 2021",05:00 PM,ET
183,"7th Annual Communications Infrastructure Summit BOULDER, CO / VIRTUAL |AUG 09–12, 2021",https://www.cowen.com/capabilities/conferences-events/,43,BOULDER,NONE,Y,Conference,"Aug 9, 2021",NONE,NONE
542,"June 15 - June 17, 2021	 Nasdaq Virtual Investor Conference",https://investors.tradeweb.com/events-and-presentations,135,NASDAQ,NONE,NONE,Conference,"Jun 15, 2021",NONE,NONE
391,06/09/2021 11:20 AM ET Stifel's 2021 Cross Sector Insight Conference WEBCAST(OPENS IN NEW WINDOW),https://ontoinnovation.com/company/events,96,STIFEL,2021,NONE,Conference,"Jun 9, 2021",11:20 AM,ET
111,"Nov 2, 2020 at 11:00 AM EST Itron Third Quarter 2020 Earnings Release Review Listen to webcast",https://investors.itron.com/events-presentations,26,ITRON,2020,Q3,Earnings Release,"Nov 2, 2020",11:00 AM,ET
847,"Mar 1, 2021 1:20 PM EST	 Raymond James 42nd Annual Institutional Investors Conference Click here for webcast",http://investors.viasat.com/events.cfm,209,RAYMOND JAMES,NONE,Y,Conference,"Mar 1, 2021",01:20 PM,ET
596,"Qumu Second Quarter 2021 Preliminary Results Conference Call JUN 29, 2021 4:00 PM CDT Webcast",https://qumu.com/en/investor-relations/,149,QUMU,2021,Q2,Conference,"Jun 29, 2021",04:00 PM,CDT
531,"Tuesday, November 17, 2020 8:00 AM ET -  Nareit REITworld 2020 Virtual Annual Conference",https://investors.mreic.reit/events-presentations/default.aspx,133,NAREIT,2020,Y,Conference,"Nov 17, 2020",08:00 AM,ET
543,"June 9, 2021 2:00 PM EDT	 SOP's Global Exchange & Brokerage Conference",https://investors.tradeweb.com/events-and-presentations,135,SOP,NONE,NONE,Conference,"Jun 9, 2021",02:00 PM,ET
347,"Wednesday, February 24, 2021 9:00 AM ET Q4 Earnings Conference Call",http://investor.pebblebrookhotels.com/Webcasts/Index?keyGenPage=438344,86,NONE,NONE,Q4,Earnings Call,"Feb 24, 2021",09:00 AM,ET
922,"May 5, 2021 5:30 PM EDT	 MercadoLibre Q1'21 Earnings Call Listen to Webcast",http://investor.mercadolibre.com/events-and-presentations/events,231,MERCADOLIBRE,2021,Q1,Earnings Call,"May 5, 2021",05:30 PM,ET
262,"May 6, 2021 at 5:00 PM EDT Potbelly Corporation Announces First Quarter 2021 Earnings Call Listen to webcast",http://investors.potbelly.com/events-presentations,62,POTBELLY CORPORATION,2021,Q1,Earnings Call,"May 6, 2021",05:00 PM,ET
1090,"Q2 2021 H.B. FULLER COMPANY EARNINGS CONFERENCE CALL JUNE 24, 2021 09:30 AM CT",https://investors.hbfuller.com/events-and-presentations/presentations/default.aspx,273,H.B. FULLER COMPANY,2021,Q2,Earnings Call,"Jun 24, 2021",09:30 AM,CDT
676,"MAY 20, 2021 9:20 AM EDT	 16th Annual BMO Farm to Market Conference",http://investors.chefswarehouse.com/events-and-presentations,168,BMO,2021,Y,Conference,"May 20, 2021",09:20 AM,ET
902,CITI'S 13TH ANNUAL AUSTRALIA & NEW ZEALAND INVESTMENT CONFERENCE 2021 13-14 October (Virtual),http://www.citiconferences.com/,226,CITI,2021,Y,Conference,"Oct 14, 2021",NONE,NONE
869,August 16 | August 19 Trade Show Offshore Technology Conference (OTC) 2021,http://investors.oceaneering.com/presentations-and-webcasts/default.aspx,216,OFFSHORE TECHNOLOGY,2021,NONE,Conference,NONE,NONE,NONE
138,"November 3, 2020 ArcBest 3Q 2020 Earnings Conference Call",https://arcb.com/investor-relations/investor-calendar,32,ARCBEST,2020,Q3,Earnings Call,"Nov 3, 2020",NONE,NONE
594,"FEB 11, 2021 AT 11:00 AM EST Q4 2020 First Industrial Realty Trust Earnings Conference Call",https://firstindustrialrealtytrustinc.gcs-web.com/events-and-presentations/upcoming-events/,148,FIRST INDUSTRIAL REALTY TRUST,2020,Q4,Earnings Call,"Feb 11, 2021",11:00 AM,ET
708,"Bank of America 2021 Global Technology Conference Jun 9, 2021 • 9:15 am - 9:50 am PDT",https://investor.qualcomm.com/news-events/ir-calendar,177,BANK OF AMERICA,2021,NONE,Conference,"Jun 9, 2021",09:50 AM,PDT
893,"Jun 16, 2020 at 8:00 AM EDT Bright Horizons Virtual 2020 Annual Meeting of Shareholders Click here for webcast",http://investors.brighthorizons.com/,224,BRIGHT HORIZONS,2020,Y,Shareholder Meeting,"Jun 16, 2020",08:00 AM,ET
995,"Mar 10, 2021 4:30 PM EST	 Limoneira – First Quarter 2021 Earnings Call View Webcast",https://investor.limoneira.com/events-presentations,249,LIMONEIRA,2021,Q1,Earnings Call,"Mar 10, 2021",04:30 PM,ET
690,Q2 2021 General Electric Co. Earnings Conference Call,https://www.ge.com/investor-relations/events-reports,173,GENERAL ELECTRIC,2021,Q2,Earnings Call,NONE,NONE,NONE
717,"April 29, 2021 2021 Annual Meeting of Shareholders 11 a.m. Eastern / 10 a.m. Central time Zone",https://investors.globelifeinsurance.com/calendar,179,NONE,2021,Y,Shareholder Meeting,"Apr 29, 2021",10:00 AM,CDT
30,"June 01, 2021 3:00 PM ET 	 William Blair 41st Annual Growth Stock Conference  Webcast",https://investors.switch.com/events-and-presentations,6,WILLIAM BLAIR,NONE,Y,Conference,"Jun 1, 2021",03:00 PM,ET
166,"Tuesday, July 27, 2021 11:00 AM ET Q2 Earnings Conference Call",http://ir.yourstatebank.com/Presentations,39,NONE,NONE,Q2,Earnings Call,"Jul 27, 2021",11:00 AM,ET
249,05/06/2021 12:00 AM ET Alleghany Corporation 2021 First Quarter Results,https://www.alleghany.com/investor-relations/events-and-presentations/default.aspx,60,ALLEGHANY CORPORATION,2021,Q1,None/Other,"May 6, 2021",12:00 PM,ET
308,02/18/2021 Q4 2020 Cincinnati Bell Earnings Release,https://investor.cincinnatibell.com/events-and-presentations/default.aspx,73,CINCINNATI BELL,2020,Q4,Earnings Release,"Feb 18, 2021",NONE,NONE
536,"Celsius Holdings, Inc. Earnings Call Thursday August 08, 2019 2019-08-08",https://www.celsiusholdingsinc.com/investors/,134,"CELSIUS HOLDINGS, INC.",NONE,NONE,Earnings Call,"Aug 8, 2019",NONE,NONE
368,"Q1 2021 Earnings Conference Call and Webcast Tuesday, May 4, 2021 - 5:00 PM ET Webcast",https://investors.hannonarmstrong.com/news-and-presentations/event-calendar/default.aspx,91,NONE,2021,Q1,Earnings Call,"May 4, 2021",05:00 PM,ET
335,"Energy Transition Capital Conference October 18-19, 2021 Houston, TX The Westin Houston, Memorial City",https://www.hartenergyconferences.com/future-events-updated,81,ENERGY TRANSITION CAPITAL,NONE,NONE,Conference,"Oct 18, 2021",NONE,NONE
865,"JUL 28 2021 Crocs, Inc. (CROX) Virtual NDR & Management Call Conference Call",https://ir.brileyfin.com/overview,215,"CROCS, INC.",NONE,NONE,Conference,"Jul 28, 2021",NONE,NONE
762,12/09/20	 RH Reports Record Third Quarter 2020 Results,https://ir.rh.com/financials-filings/quarterly-earnings,189,RH,2020,Q3,None/Other,"Dec 9, 2020",NONE,NONE
450,"May 17, 2021 at 4:30 PM EDT	 Cue Biopharma First Quarter 2021 Earnings Call Click here for webcast",https://cuebiopharma.gcs-web.com/events-and-presentations/events/,110,CUE BIOPHARMA,2021,Q1,Earnings Call,"May 17, 2021",04:30 PM,ET
425,"BMO FARM TO MARKET CONFERENCE May 19, 2021 08:40 AM EDT View the live Webcast",https://ir.usfoods.com/investors/events-and-presentations/default.aspx,105,BMO,NONE,NONE,Conference,"May 19, 2021",08:40 AM,ET
1089,"03/04/2021 02:00 PM PST Morgan Stanley 2021 Technology, Media, and Telecom Conference Webcast(opens in new window)",https://investor.dolby.com/event-calendar,272,MORGAN STANLEY,2021,NONE,Conference,"Mar 4, 2021",02:00 PM,PDT
778,"BofA Securities Global Technology Conference Event June 08, 2021",https://www.ibm.com/investor/events,192,BOFA SECURITIES,NONE,NONE,Conference,"Jun 8, 2021",NONE,NONE
66,05/14/2021 10:00 AM ET Bimini Capital Management First Quarter 2021 Earnings Call,https://ir.biminicapital.com/events-and-presentations/default.aspx,16,BIMINI CAPITAL MANAGEMENT,2021,Q1,Earnings Call,"May 14, 2021",10:00 AM,ET
449,"Jun 3, 2021 at 8:30 AM EDT	 Jefferies Virtual Healthcare Conference Click here for webcast",https://cuebiopharma.gcs-web.com/events-and-presentations/events/,110,JEFFERIES,NONE,NONE,Conference,"Jun 3, 2021",08:30 AM,ET
981,4.20.21 Argo Group Announces that 2021 Annual General Meeting Will be Held in Virtual Format,https://www.argolimited.com/investors/presentations/,245,ARGO GROUP,2021,Y,Shareholder Meeting,"Apr 20, 2021",NONE,NONE
1027,"MAY 26, 2021 02:00 PM ET 2021 Wolfe Industrials Conference WEBCAST(OPENS IN NEW WINDOW)",https://investors.tranetechnologies.com/news-and-events/events/default.aspx,257,WOLFE INDUSTRIALS,2021,NONE,Conference,"May 26, 2021",02:00 PM,ET
255,"Event:	Barclays Global Healthcare Conference Type:	Investment Conference Date:	March 11, 2021 Time:	1:50 – 2:15 p.m. EST Webcast:	https://kvgo.com/",https://www.pumabiotechnology.com/ir_events.html,61,BARCLAYS,NONE,NONE,Conference,"Mar 11, 2021",02:15 PM,ET
797,Everbridge Inc Q1 2021 Earnings Conference Call 05/10/21 4:30 PM EDT,https://ir.everbridge.com/events-presentations,196,EVERBRIDGE INC,2021,Q1,Earnings Call,"May 10, 2021",04:30 PM,ET
313,"Q4 2020 Earnings Conference Call Feb 25, 2021 • 8:00 am EDT",https://ir.id-systems.com/company-information/presentations,74,NONE,2020,Q4,Earnings Call,"Feb 25, 2021",08:00 AM,ET
1066,"JUN 9, 2021 8:30 AM EDT First Quarter 2022 Financial Results Conference Call",https://investor.lovesac.com/news-and-events/presentations,267,NONE,2022,Q1,Earnings Call,"Jun 9, 2021",08:30 AM,ET
222,11/01/17 CVR Partners Q3 2017 Earnings Report,https://investors.cvrpartners.com/investor-presentations?c=220445&p=irol-presentations,53,CVR PARTNERS,2017,Q3,Earnings Release,"Nov 1, 2017",NONE,NONE
236,"May 20, 2021 Pulmonx Annual Meeting of Stockholders",https://investors.pulmonx.com/events-and-presentations,56,PULMONX,NONE,Y,Shareholder Meeting,"May 20, 2021",NONE,NONE
434,"July 15, 2021 05:00 PM ET Alcoa 2nd Quarter 2021 Earnings Presentation & Conference Call  Webcast",https://investors.alcoa.com/events-and-presentations/events-calendar/default.aspx,107,ALCOA,2021,Q2,Earnings Call,"Jul 15, 2021",05:00 PM,ET
600,"Aug 3, 2021 11:00 AM EDT	 First Quarter Fiscal Year 2022 Earnings Conference Call Listen to webcast",http://ir.capitalsouthwest.com/events-presentations,151,NONE,2022,Q1,Earnings Call,"Aug 3, 2021",11:00 AM,ET
306,12/03/2019 01:00 PM PST Wells Fargo 2019 TMT Summit Webcast(opens in new window),https://investor.cincinnatibell.com/events-and-presentations/default.aspx,73,WELLS FARGO,2019,NONE,Conference,"Dec 3, 2019",01:00 PM,PDT
925,"Aug 10, 2020 9:00 AM EDT	 MercadoLibre Q2'20 Earnings Call Listen to Webcast",http://investor.mercadolibre.com/events-and-presentations/events,231,MERCADOLIBRE,2020,Q2,Earnings Call,"Aug 10, 2020",09:00 AM,ET
1052,"August 6, 2020  Q2 2020 Earnings Conference Call Listen to Webcast",https://www.sunocolp.com/investors/,264,NONE,2020,Q2,Earnings Call,"Aug 6, 2020",NONE,NONE
1046,"Thursday, May 7, 2020  4:30pm EDT  Listen to the Webcast TrueCar First Quarter 2020 Conference Call",https://ir.true.com/events-presentations,262,TRUECAR,2020,Q1,Conference,"May 7, 2020",04:30 PM,ET
250,02/23/2021 12:00 AM Alleghany Corporation 2020 Fourth Quarter & Full-Year Results,https://www.alleghany.com/investor-relations/events-and-presentations/default.aspx,60,ALLEGHANY CORPORATION,2020,Q4,None/Other,"Feb 23, 2021",12:00 PM,NONE
637,"March 22, 2021 5:00 PM EDT	 Protagonist Corporate Update Call Click here for webcast",http://investors.protagonist-inc.com/events,159,PROTAGONIST CORPORATE,NONE,NONE,Earnings Call,"Mar 22, 2021",05:00 PM,ET
491,"Wednesday, February 17, 2021  11:00am - 12:00pm CST  Listen to the Webcast 4Q 2020 Continental Resources, Inc. Earnings Conference Call",https://investors.clr.com/index.php,123,"CONTINENTAL RESOURCES, INC.",2020,Q4,Earnings Call,"Feb 17, 2021",12:00 PM,CDT
72,"Thursday, April 29, 2021 1Q 2021 Continental Resources, Inc. Earnings Conference Call",https://investors.clr.com/event-calendar,17,"CONTINENTAL RESOURCES, INC.",2021,Q1,Earnings Call,"Apr 29, 2021",NONE,NONE
95,"4th Quarter 2021 Q4 Earnings Release May 18, 2021",https://www.transcat.com/investor-relations/earnings-releases/,23,NONE,2021,Q4,Earnings Release,"May 18, 2021",NONE,NONE
34,"MARCH 25, 2021 • 9:15AM ET Sidoti’s Spring 2021 Virtual Conference","https://ir.stockpr.com/infusystem/ir-calendar?InfuSystem%20Holdings,%20Inc.%20Third%20Quarter%202019%20Financial%20Results%20Conference%20CallNovember%2013,%202019%20%E2%80%A2%209:00%20am%20ET",7,SIDOTI,2021,NONE,Conference,"Mar 25, 2021",09:15 AM,ET
719,"July 22, 2021 Conference Call for 2nd Quarter 2021 Earnings 11:00 a.m. Eastern Time Zone",https://investors.globelifeinsurance.com/calendar,179,NONE,2021,Q2,Earnings Call,"Jul 22, 2021",11:00 AM,ET
260,"June 3, 2021 Piper Sandler 41st Consumer Marketplace Conference",http://investors.potbelly.com/events-presentations,62,PIPER SANDLER,NONE,NONE,Conference,"Jun 3, 2021",NONE,NONE
205,"Q3 2021 Misonix Earnings Conference Call May 6, 2021 at 4:30 PM EDT Click here for webcast",https://misonix.gcs-web.com/,49,MISONIX,2021,Q3,Earnings Call,"May 6, 2021",04:30 PM,ET
458,"July 13, 2021 at 1:50 PM EDT Cowen Psychedelics and Nontraditional Therapies in Neuropsychiatry Summit Click here for Webcast",https://axsometherapeuticsinc.gcs-web.com/news-releases/upcoming-events?field_nir_news_date_value[min]=,113,COWEN,NONE,NONE,Conference,"Jul 13, 2021",01:50 PM,ET
975,06/10/21 09:20 AM Stifel 2021 Virtual Cross Sector Insight Conference,https://investors.freshpet.com/investors/calendar-of-events/upcoming-events/default.aspx,244,STIFEL,2021,NONE,Conference,"Jun 10, 2021",09:20 AM,NONE
436,"May 19, 2021 11:40 AM EDT Bank of America Securities Global Metals, Mining & Steel Virtual Conference 2021 Webcast",https://investors.alcoa.com/events-and-presentations/events-calendar/default.aspx,107,BANK OF AMERICA SECURITIES,2021,NONE,Conference,"May 19, 2021",11:40 AM,ET
78,"2021 Annual Stockholders’ MeetingNov 12, 2021 10:00 AM ET",https://www.elcompanies.com/en/investors/events-and-presentations,18,NONE,2021,Y,Shareholder Meeting,"Nov 12, 2021",10:00 AM,ET
85,"Jun 28, 2021 at 12:00 PM EDT Sean Sullivan, Executive Director of Process Development, presented at the mRNA Technologies, Therapeutics and Vaccines Digital Week",http://ir.arcturusrx.com/investor-calendar,19,NONE,NONE,NONE,None/Other,"Jun 28, 2021",12:00 PM,ET
965,"Thursday, November 5, 2020  10:00am - 11:00am CST  Listen to the Webcast 3rd Quarter 2020 Earnings Call",http://goodrichpetroleumcorp.investorroom.com/events,242,NONE,2020,Q3,Earnings Call,"Nov 5, 2020",11:00 AM,CDT
